0: frame-1
0248 and 0273: [58/92], H[37], 0.00sec
0239 and 0273: 46 matches, 0.02sec, #0
0249 and 0273: 98 matches, 0.01sec, #2
0239 and 0273: [30/46], H[11], 0.01sec
0249 and 0273: [59/98], H[40], 0.01sec
0224 and 0273: [19/38], H[6], 0.04sec
0240 and 0273: 50 matches, 0.01sec, #0
0250 and 0273: 108 matches, 0.00sec, #2
0225 and 0273: 34 matches, 0.01sec, #1
0240 and 0273: [29/50], H[14], 0.01sec
0250 and 0273: [68/108], H[55], 0.00sec
0225 and 0273: [23/34], H[9], 0.01sec
0241 and 0273: 60 matches, 0.01sec, #0
0251 and 0273: 118 matches, 0.01sec, #2
0241 and 0273: [42/60], H[17], 0.01sec
0256 and 0273: 181 matches, 0.01sec, #1
0251 and 0273: [78/118], H[54], 0.00sec
0256 and 0273: [142/181], H[108], 0.00sec
0242 and 0273: 52 matches, 0.01sec, #0
0252 and 0273: 130 matches, 0.01sec, #2
0242 and 0273: [40/52], H[15], 0.00sec
0257 and 0273: 207 matches, 0.00sec, #1
0252 and 0273: [93/130], H[52], 0.00sec
0257 and 0273: [147/207], H[83], 0.00sec
0253 and 0273: 148 matches, 0.01sec, #2
0243 and 0273: 67 matches, 0.02sec, #0
0253 and 0273: [104/148], H[81], 0.00sec
0258 and 0273: 201 matches, 0.01sec, #1
0243 and 0273: [42/67], H[25], 0.01sec
0254 and 0273: 159 matches, 0.00sec, #2
0258 and 0273: [137/201], H[87], 0.00sec
0254 and 0273: [110/159], H[81], 0.00sec
0259 and 0273: 174 matches, 0.00sec, #1
0244 and 0273: 58 matches, 0.01sec, #0
0259 and 0273: [137/174], H[99], 0.00sec
0255 and 0273: 165 matches, 0.00sec, #2
0244 and 0273: [43/58], H[11], 0.00sec
0255 and 0273: [129/165], H[76], 0.00sec
0260 and 0273: 183 matches, 0.01sec, #1
0260 and 0273: [147/183], H[83], 0.00sec
0266 and 0273: 203 matches, 0.01sec, #2
0266 and 0273: [170/203], H[119], 0.00sec
0245 and 0273: 62 matches, 0.02sec, #0
0261 and 0273: 188 matches, 0.01sec, #1
0245 and 0273: [45/62], H[22], 0.00sec
0261 and 0273: [152/188], H[100], 0.00sec
0267 and 0273: 212 matches, 0.00sec, #2
0267 and 0273: [187/212], H[121], 0.00sec
0003 and 0274: 3 matches, 0.01sec, #0
0262 and 0273: 190 matches, 0.01sec, #1
0262 and 0273: [146/190], H[92], 0.00sec
0268 and 0273: 237 matches, 0.00sec, #2
0004 and 0274: 3 matches, 0.01sec, #0
0263 and 0273: 189 matches, 0.00sec, #1
0268 and 0273: [206/237], H[120], 0.00sec
0263 and 0273: [156/189], H[108], 0.00sec
0005 and 0274: 3 matches, 0.01sec, #0
0269 and 0273: 248 matches, 0.01sec, #2
0269 and 0273: [224/248], H[141], 0.00sec
0264 and 0273: 193 matches, 0.00sec, #1
0006 and 0274: 3 matches, 0.01sec, #0
0270 and 0273: 272 matches, 0.00sec, #2
0264 and 0273: [156/193], H[124], 0.00sec
0270 and 0273: [254/272], H[164], 0.00sec
0007 and 0274: 2 matches, 0.01sec, #0
0265 and 0273: 201 matches, 0.00sec, #1
0265 and 0273: [158/201], H[91], 0.00sec
0271 and 0273: 303 matches, 0.01sec, #2
0008 and 0274: 8 matches, 0.01sec, #0
0013 and 0274: 7 matches, 0.00sec, #1
0271 and 0273: [290/303], H[279], 0.00sec
0014 and 0274: 3 matches, 0.00sec, #1
0009 and 0274: 8 matches, 0.01sec, #0
0272 and 0273: 313 matches, 0.01sec, #2
0015 and 0274: 5 matches, 0.00sec, #1
0272 and 0273: [301/313], H[289], 0.00sec
0010 and 0274: 6 matches, 0.01sec, #0
0016 and 0274: 6 matches, 0.00sec, #1
0000 and 0274: 4 matches, 0.00sec, #2
0017 and 0274: 5 matches, 0.00sec, #1
0011 and 0274: 3 matches, 0.01sec, #0
0001 and 0274: 6 matches, 0.00sec, #2
0018 and 0274: 5 matches, 0.00sec, #1
0002 and 0274: 3 matches, 0.00sec, #2
0012 and 0274: 11 matches, 0.01sec, #0
0019 and 0274: 6 matches, 0.00sec, #1
0023 and 0274: 4 matches, 0.00sec, #2
0020 and 0274: 8 matches, 0.00sec, #1
0033 and 0274: 7 matches, 0.01sec, #0
0024 and 0274: 6 matches, 0.00sec, #2
0021 and 0274: 7 matches, 0.00sec, #1
0025 and 0274: 5 matches, 0.00sec, #2
0034 and 0274: 8 matches, 0.01sec, #0
0022 and 0274: 9 matches, 0.00sec, #1
0026 and 0274: 3 matches, 0.00sec, #2
0043 and 0274: 8 matches, 0.00sec, #1
0035 and 0274: 5 matches, 0.01sec, #0
0027 and 0274: 6 matches, 0.00sec, #2
0044 and 0274: 2 matches, 0.00sec, #1
0028 and 0274: 6 matches, 0.00sec, #2
0036 and 0274: 7 matches, 0.01sec, #0
0045 and 0274: 7 matches, 0.00sec, #1
0029 and 0274: 5 matches, 0.00sec, #2
0046 and 0274: 6 matches, 0.00sec, #1
0037 and 0274: 7 matches, 0.01sec, #0
0030 and 0274: 5 matches, 0.00sec, #2
0047 and 0274: 6 matches, 0.01sec, #1
0031 and 0274: 3 matches, 0.00sec, #2
0038 and 0274: 8 matches, 0.01sec, #0
0048 and 0274: 10 matches, 0.01sec, #1
0032 and 0274: 6 matches, 0.01sec, #2
0049 and 0274: 6 matches, 0.00sec, #1
0039 and 0274: 9 matches, 0.01sec, #0
0053 and 0274: 5 matches, 0.00sec, #2
0050 and 0274: 7 matches, 0.00sec, #1
0054 and 0274: 9 matches, 0.00sec, #2
0040 and 0274: 7 matches, 0.01sec, #0
0051 and 0274: 7 matches, 0.00sec, #1
0055 and 0274: 7 matches, 0.01sec, #2
0052 and 0274: 8 matches, 0.00sec, #1
0041 and 0274: 5 matches, 0.01sec, #0
0056 and 0274: 7 matches, 0.00sec, #2
0063 and 0274: 12 matches, 0.00sec, #1
0057 and 0274: 8 matches, 0.00sec, #2
0042 and 0274: 7 matches, 0.01sec, #0
0064 and 0274: 11 matches, 0.00sec, #1
0058 and 0274: 7 matches, 0.00sec, #2
0065 and 0274: 10 matches, 0.00sec, #1
0073 and 0274: 7 matches, 0.01sec, #0
0059 and 0274: 7 matches, 0.00sec, #2
0066 and 0274: 10 matches, 0.00sec, #1
0060 and 0274: 4 matches, 0.00sec, #2
0074 and 0274: 3 matches, 0.01sec, #0
0067 and 0274: 7 matches, 0.00sec, #1
0061 and 0274: 9 matches, 0.00sec, #2
0068 and 0274: 6 matches, 0.00sec, #1
0075 and 0274: 8 matches, 0.01sec, #0
0062 and 0274: 5 matches, 0.00sec, #2
0069 and 0274: 5 matches, 0.01sec, #1
0083 and 0274: 7 matches, 0.00sec, #2
0076 and 0274: 7 matches, 0.01sec, #0
0070 and 0274: 5 matches, 0.00sec, #1
0084 and 0274: 5 matches, 0.00sec, #2
0071 and 0274: 5 matches, 0.00sec, #1
0077 and 0274: 3 matches, 0.01sec, #0
0085 and 0274: 7 matches, 0.00sec, #2
0072 and 0274: 8 matches, 0.00sec, #1
0086 and 0274: 8 matches, 0.00sec, #2
0078 and 0274: 7 matches, 0.01sec, #0
0093 and 0274: 7 matches, 0.01sec, #1
0087 and 0274: 5 matches, 0.01sec, #2
0094 and 0274: 7 matches, 0.00sec, #1
0079 and 0274: 6 matches, 0.01sec, #0
0088 and 0274: 3 matches, 0.01sec, #2
0095 and 0274: 8 matches, 0.01sec, #1
0089 and 0274: 3 matches, 0.01sec, #2
0080 and 0274: 5 matches, 0.01sec, #0
0096 and 0274: 9 matches, 0.01sec, #1
0090 and 0274: 6 matches, 0.01sec, #2
0081 and 0274: 5 matches, 0.01sec, #0
0097 and 0274: 7 matches, 0.01sec, #1
0091 and 0274: 8 matches, 0.01sec, #2
0082 and 0274: 2 matches, 0.01sec, #0
0098 and 0274: 7 matches, 0.01sec, #1
0092 and 0274: 6 matches, 0.01sec, #2
0099 and 0274: 9 matches, 0.00sec, #1
0103 and 0274: 10 matches, 0.01sec, #0
0113 and 0274: 6 matches, 0.01sec, #2
0100 and 0274: 9 matches, 0.01sec, #1
0114 and 0274: 7 matches, 0.00sec, #2
0104 and 0274: 11 matches, 0.01sec, #0
0101 and 0274: 6 matches, 0.01sec, #1
0115 and 0274: 9 matches, 0.01sec, #2
0102 and 0274: 7 matches, 0.00sec, #1
0105 and 0274: 13 matches, 0.01sec, #0
0116 and 0274: 8 matches, 0.01sec, #2
0123 and 0274: 6 matches, 0.00sec, #1
0117 and 0274: 8 matches, 0.00sec, #2
0106 and 0274: 8 matches, 0.01sec, #0
0124 and 0274: 8 matches, 0.00sec, #1
0118 and 0274: 7 matches, 0.00sec, #2
0125 and 0274: 9 matches, 0.00sec, #1
0107 and 0274: 12 matches, 0.01sec, #0
0119 and 0274: 7 matches, 0.00sec, #2
0126 and 0274: 8 matches, 0.00sec, #1
0120 and 0274: 10 matches, 0.00sec, #2
0108 and 0274: 6 matches, 0.01sec, #0
0127 and 0274: 10 matches, 0.00sec, #1
0121 and 0274: 6 matches, 0.00sec, #2
0128 and 0274: 6 matches, 0.00sec, #1
0109 and 0274: 17 matches, 0.01sec, #0
0122 and 0274: 6 matches, 0.00sec, #2
0129 and 0274: 9 matches, 0.01sec, #1
0133 and 0274: 6 matches, 0.00sec, #2
0110 and 0274: 11 matches, 0.01sec, #0
0130 and 0274: 16 matches, 0.01sec, #1
0134 and 0274: 13 matches, 0.01sec, #2
0131 and 0274: 14 matches, 0.00sec, #1
0111 and 0274: 8 matches, 0.01sec, #0
0135 and 0274: 14 matches, 0.00sec, #2
0132 and 0274: 15 matches, 0.01sec, #1
0136 and 0274: 13 matches, 0.00sec, #2
0112 and 0274: 11 matches, 0.01sec, #0
0143 and 0274: 9 matches, 0.01sec, #1
0137 and 0274: 13 matches, 0.01sec, #2
0144 and 0274: 12 matches, 0.00sec, #1
0153 and 0274: 16 matches, 0.01sec, #0
0138 and 0274: 18 matches, 0.00sec, #2
0145 and 0274: 10 matches, 0.01sec, #1
0154 and 0274: 19 matches, 0.01sec, #0
0139 and 0274: 18 matches, 0.00sec, #2
0146 and 0274: 8 matches, 0.01sec, #1
0140 and 0274: 12 matches, 0.01sec, #2
0155 and 0274: 13 matches, 0.01sec, #0
0147 and 0274: 6 matches, 0.01sec, #1
0141 and 0274: 14 matches, 0.01sec, #2
0148 and 0274: 8 matches, 0.01sec, #1
0156 and 0274: 12 matches, 0.01sec, #0
0142 and 0274: 11 matches, 0.01sec, #2
0149 and 0274: 8 matches, 0.01sec, #1
0163 and 0274: 13 matches, 0.01sec, #2
0157 and 0274: 18 matches, 0.02sec, #0
0150 and 0274: 10 matches, 0.01sec, #1
0164 and 0274: 12 matches, 0.01sec, #2
0151 and 0274: 11 matches, 0.01sec, #1
0158 and 0274: 17 matches, 0.01sec, #0
0165 and 0274: 14 matches, 0.01sec, #2
0152 and 0274: 8 matches, 0.01sec, #1
0166 and 0274: 14 matches, 0.01sec, #2
0159 and 0274: 26 matches, 0.02sec, #0
0173 and 0274: 17 matches, 0.01sec, #1
0167 and 0274: 13 matches, 0.01sec, #2
0174 and 0274: 17 matches, 0.01sec, #1
0168 and 0274: 15 matches, 0.01sec, #2
0175 and 0274: 13 matches, 0.01sec, #1
0169 and 0274: 12 matches, 0.01sec, #2
0176 and 0274: 15 matches, 0.00sec, #1
0170 and 0274: 18 matches, 0.00sec, #2
0177 and 0274: 22 matches, 0.00sec, #1
0171 and 0274: 18 matches, 0.01sec, #2
0178 and 0274: 18 matches, 0.01sec, #1
0159 and 0274: [11/26], H[5], 0.05sec
0172 and 0274: 16 matches, 0.01sec, #2
0179 and 0274: 27 matches, 0.01sec, #1
0183 and 0274: 24 matches, 0.01sec, #2
0160 and 0274: 17 matches, 0.01sec, #0
0184 and 0274: 29 matches, 0.01sec, #2
0161 and 0274: 15 matches, 0.01sec, #0
0162 and 0274: 19 matches, 0.01sec, #0
0193 and 0274: 35 matches, 0.01sec, #0
0179 and 0274: [12/27], H[6], 0.05sec
0184 and 0274: [11/29], H[6], 0.04sec
0180 and 0274: 24 matches, 0.00sec, #1
0193 and 0274: [19/35], H[7], 0.02sec
0185 and 0274: 26 matches, 0.00sec, #2
0181 and 0274: 25 matches, 0.01sec, #1
0194 and 0274: 33 matches, 0.01sec, #0
0185 and 0274: [14/26], H[5], 0.04sec
0181 and 0274: [11/25], H[4], 0.04sec
0194 and 0274: [18/33], H[7], 0.04sec
0186 and 0274: 28 matches, 0.01sec, #2
0182 and 0274: 23 matches, 0.01sec, #1
0195 and 0274: 37 matches, 0.01sec, #0
0203 and 0274: 37 matches, 0.00sec, #1
0186 and 0274: [12/28], H[6], 0.03sec
0195 and 0274: [20/37], H[7], 0.02sec
0187 and 0274: 29 matches, 0.01sec, #2
0203 and 0274: [18/37], H[9], 0.03sec
0196 and 0274: 33 matches, 0.01sec, #0
0204 and 0274: 35 matches, 0.01sec, #1
0196 and 0274: [17/33], H[5], 0.04sec
0187 and 0274: [16/29], H[5], 0.03sec
0204 and 0274: [22/35], H[10], 0.01sec
0188 and 0274: 32 matches, 0.01sec, #2
0197 and 0274: 35 matches, 0.01sec, #0
0205 and 0274: 32 matches, 0.01sec, #1
0188 and 0274: [17/32], H[7], 0.02sec
0189 and 0274: 30 matches, 0.01sec, #2
0205 and 0274: [20/32], H[5], 0.02sec
0206 and 0274: 21 matches, 0.01sec, #1
0207 and 0274: 27 matches, 0.00sec, #1
0189 and 0274: [13/30], H[6], 0.03sec
0197 and 0274: [16/35], H[6], 0.06sec
0190 and 0274: 29 matches, 0.00sec, #2
0207 and 0274: [13/27], H[5], 0.02sec
0208 and 0274: 32 matches, 0.00sec, #1
0198 and 0274: 42 matches, 0.01sec, #0
0190 and 0274: [14/29], H[6], 0.02sec
0191 and 0274: 35 matches, 0.01sec, #2
0198 and 0274: [19/42], H[6], 0.03sec
0199 and 0274: 33 matches, 0.01sec, #0
0208 and 0274: [14/32], H[4], 0.06sec
0191 and 0274: [17/35], H[7], 0.04sec
0209 and 0274: 35 matches, 0.01sec, #1
0199 and 0274: [17/33], H[5], 0.02sec
0192 and 0274: 36 matches, 0.01sec, #2
0200 and 0274: 35 matches, 0.01sec, #0
0209 and 0274: [15/35], H[4], 0.03sec
0192 and 0274: [17/36], H[6], 0.03sec
0210 and 0274: 29 matches, 0.01sec, #1
0200 and 0274: [22/35], H[6], 0.02sec
0213 and 0274: 32 matches, 0.00sec, #2
0201 and 0274: 44 matches, 0.01sec, #0
0210 and 0274: [16/29], H[5], 0.02sec
0211 and 0274: 24 matches, 0.01sec, #1
0212 and 0274: 29 matches, 0.00sec, #1
0213 and 0274: [17/32], H[5], 0.03sec
0201 and 0274: [24/44], H[9], 0.03sec
0214 and 0274: 25 matches, 0.00sec, #2
0212 and 0274: [15/29], H[4], 0.02sec
0202 and 0274: 32 matches, 0.01sec, #0
0214 and 0274: [14/25], H[5], 0.02sec
0223 and 0274: 40 matches, 0.00sec, #1
0215 and 0274: 33 matches, 0.00sec, #2
0202 and 0274: [18/32], H[6], 0.03sec
0223 and 0274: [20/40], H[4], 0.03sec
0215 and 0274: [15/33], H[6], 0.03sec
0224 and 0274: 33 matches, 0.01sec, #1
0233 and 0274: 39 matches, 0.02sec, #0
0216 and 0274: 32 matches, 0.01sec, #2
0233 and 0274: [23/39], H[6], 0.01sec
0234 and 0274: 28 matches, 0.01sec, #0
0224 and 0274: [17/33], H[4], 0.03sec
0225 and 0274: 34 matches, 0.01sec, #1
0234 and 0274: [15/28], H[7], 0.01sec
0216 and 0274: [14/32], H[6], 0.03sec
0225 and 0274: [18/34], H[7], 0.01sec
0217 and 0274: 30 matches, 0.00sec, #2
0235 and 0274: 40 matches, 0.02sec, #0
0226 and 0274: 43 matches, 0.01sec, #1
0226 and 0274: [25/43], H[11], 0.01sec
0217 and 0274: [15/30], H[6], 0.02sec
0235 and 0274: [21/40], H[10], 0.02sec
0227 and 0274: 33 matches, 0.01sec, #1
0218 and 0274: 33 matches, 0.01sec, #2
0227 and 0274: [18/33], H[9], 0.01sec
0236 and 0274: 49 matches, 0.01sec, #0
0228 and 0274: 28 matches, 0.01sec, #1
0236 and 0274: [30/49], H[10], 0.01sec
0228 and 0274: [19/28], H[9], 0.01sec
0229 and 0274: 33 matches, 0.01sec, #1
0237 and 0274: 52 matches, 0.01sec, #0
0229 and 0274: [18/33], H[7], 0.01sec
0218 and 0274: [14/33], H[7], 0.05sec
0230 and 0274: 28 matches, 0.00sec, #1
0237 and 0274: [36/52], H[9], 0.02sec
0219 and 0274: 31 matches, 0.00sec, #2
0230 and 0274: [17/28], H[8], 0.01sec
0231 and 0274: 42 matches, 0.00sec, #1
0238 and 0274: 44 matches, 0.01sec, #0
0219 and 0274: [16/31], H[8], 0.01sec
0220 and 0274: 27 matches, 0.00sec, #2
0238 and 0274: [25/44], H[11], 0.01sec
0231 and 0274: [22/42], H[8], 0.02sec
0220 and 0274: [16/27], H[7], 0.01sec
0232 and 0274: 33 matches, 0.00sec, #1
0239 and 0274: 49 matches, 0.01sec, #0
0221 and 0274: 40 matches, 0.01sec, #2
0239 and 0274: [32/49], H[13], 0.01sec
0232 and 0274: [17/33], H[7], 0.02sec
0243 and 0274: 60 matches, 0.01sec, #1
0221 and 0274: [19/40], H[5], 0.02sec
0240 and 0274: 46 matches, 0.01sec, #0
0243 and 0274: [39/60], H[27], 0.01sec
0222 and 0274: 29 matches, 0.00sec, #2
0240 and 0274: [30/46], H[12], 0.01sec
0244 and 0274: 57 matches, 0.00sec, #1
0222 and 0274: [16/29], H[7], 0.01sec
0244 and 0274: [36/57], H[23], 0.00sec
0253 and 0274: 145 matches, 0.00sec, #2
0241 and 0274: 65 matches, 0.02sec, #0
0253 and 0274: [98/145], H[77], 0.00sec
0245 and 0274: 59 matches, 0.00sec, #1
0241 and 0274: [43/65], H[13], 0.01sec
0254 and 0274: 158 matches, 0.00sec, #2
0245 and 0274: [40/59], H[18], 0.01sec
0254 and 0274: [113/158], H[55], 0.00sec
0246 and 0274: 70 matches, 0.00sec, #1
0242 and 0274: 61 matches, 0.01sec, #0
0246 and 0274: [43/70], H[25], 0.01sec
0255 and 0274: 160 matches, 0.00sec, #2
0242 and 0274: [43/61], H[21], 0.01sec
0247 and 0274: 78 matches, 0.00sec, #1
0255 and 0274: [118/160], H[32], 0.00sec
0247 and 0274: [52/78], H[34], 0.00sec
0256 and 0274: 181 matches, 0.01sec, #2
0263 and 0274: 196 matches, 0.01sec, #0
0256 and 0274: [144/181], H[63], 0.00sec
0263 and 0274: [150/196], H[94], 0.00sec
0248 and 0274: 92 matches, 0.00sec, #1
0248 and 0274: [58/92], H[32], 0.01sec
0257 and 0274: 202 matches, 0.01sec, #2
0264 and 0274: 189 matches, 0.01sec, #0
0257 and 0274: [150/202], H[101], 0.00sec
0249 and 0274: 106 matches, 0.01sec, #1
0264 and 0274: [153/189], H[110], 0.00sec
0258 and 0274: 217 matches, 0.00sec, #2
0249 and 0274: [69/106], H[47], 0.00sec
0258 and 0274: [168/217], H[103], 0.00sec
0250 and 0274: 116 matches, 0.00sec, #1
0265 and 0274: 211 matches, 0.01sec, #0
0250 and 0274: [72/116], H[53], 0.00sec
0265 and 0274: [172/211], H[113], 0.00sec
0259 and 0274: 168 matches, 0.01sec, #2
0259 and 0274: [127/168], H[86], 0.00sec
0251 and 0274: 121 matches, 0.01sec, #1
0266 and 0274: 212 matches, 0.01sec, #0
0251 and 0274: [77/121], H[38], 0.00sec
0260 and 0274: 190 matches, 0.01sec, #2
0266 and 0274: [177/212], H[100], 0.00sec
0252 and 0274: 126 matches, 0.00sec, #1
0260 and 0274: [140/190], H[98], 0.00sec
0252 and 0274: [91/126], H[66], 0.00sec
0261 and 0274: 174 matches, 0.01sec, #2
0267 and 0274: 212 matches, 0.01sec, #0
0261 and 0274: [128/174], H[87], 0.00sec
0267 and 0274: [153/212], H[99], 0.00sec
0273 and 0274: 335 matches, 0.00sec, #1
0273 and 0274: [327/335], H[293], 0.00sec
0262 and 0274: 187 matches, 0.01sec, #2
0000 and 0275: 8 matches, 0.00sec, #1
0268 and 0274: 232 matches, 0.02sec, #0
0262 and 0274: [142/187], H[81], 0.00sec
0001 and 0275: 5 matches, 0.00sec, #1
0268 and 0274: [206/232], H[142], 0.00sec
0009 and 0275: 7 matches, 0.00sec, #2
0002 and 0275: 7 matches, 0.00sec, #1
0269 and 0274: 254 matches, 0.01sec, #0
0010 and 0275: 5 matches, 0.00sec, #2
0003 and 0275: 4 matches, 0.00sec, #1
0269 and 0274: [232/254], H[172], 0.00sec
0011 and 0275: 7 matches, 0.00sec, #2
0004 and 0275: 7 matches, 0.00sec, #1
0270 and 0274: 268 matches, 0.01sec, #0
0012 and 0275: 8 matches, 0.00sec, #2
0005 and 0275: 8 matches, 0.00sec, #1
0270 and 0274: [251/268], H[172], 0.00sec
0013 and 0275: 8 matches, 0.00sec, #2
0006 and 0275: 6 matches, 0.00sec, #1
0014 and 0275: 8 matches, 0.00sec, #2
0271 and 0274: 305 matches, 0.01sec, #0
0007 and 0275: 5 matches, 0.00sec, #1
0015 and 0275: 6 matches, 0.00sec, #2
0271 and 0274: [296/305], H[235], 0.00sec
0008 and 0275: 9 matches, 0.00sec, #1
0016 and 0275: 9 matches, 0.01sec, #2
0019 and 0275: 5 matches, 0.00sec, #1
0272 and 0274: 302 matches, 0.01sec, #0
0017 and 0275: 7 matches, 0.00sec, #2
0020 and 0275: 7 matches, 0.00sec, #1
0272 and 0274: [289/302], H[226], 0.00sec
0018 and 0275: 14 matches, 0.00sec, #2
0021 and 0275: 11 matches, 0.00sec, #1
0039 and 0275: 6 matches, 0.00sec, #2
0029 and 0275: 9 matches, 0.01sec, #0
0022 and 0275: 11 matches, 0.00sec, #1
0040 and 0275: 9 matches, 0.00sec, #2
0023 and 0275: 5 matches, 0.00sec, #1
0030 and 0275: 10 matches, 0.01sec, #0
0041 and 0275: 16 matches, 0.01sec, #2
0024 and 0275: 5 matches, 0.02sec, #1
0031 and 0275: 6 matches, 0.02sec, #0
0042 and 0275: 7 matches, 0.02sec, #2
0025 and 0275: 5 matches, 0.02sec, #1
0032 and 0275: 5 matches, 0.02sec, #0
0043 and 0275: 11 matches, 0.02sec, #2
0026 and 0275: 4 matches, 0.02sec, #1
0033 and 0275: 15 matches, 0.02sec, #0
0044 and 0275: 7 matches, 0.02sec, #2
0027 and 0275: 10 matches, 0.02sec, #1
0034 and 0275: 7 matches, 0.02sec, #0
0045 and 0275: 7 matches, 0.02sec, #2
0028 and 0275: 11 matches, 0.02sec, #1
0035 and 0275: 12 matches, 0.02sec, #0
0046 and 0275: 13 matches, 0.02sec, #2
0049 and 0275: 5 matches, 0.01sec, #1
0036 and 0275: 8 matches, 0.02sec, #0
0047 and 0275: 6 matches, 0.02sec, #2
0050 and 0275: 6 matches, 0.02sec, #1
0037 and 0275: 9 matches, 0.02sec, #0
0048 and 0275: 7 matches, 0.02sec, #2
0051 and 0275: 7 matches, 0.02sec, #1
0038 and 0275: 8 matches, 0.02sec, #0
0059 and 0275: 6 matches, 0.01sec, #2
0052 and 0275: 9 matches, 0.02sec, #1
0069 and 0275: 2 matches, 0.02sec, #0
0060 and 0275: 8 matches, 0.01sec, #2
0053 and 0275: 5 matches, 0.02sec, #1
0070 and 0275: 4 matches, 0.02sec, #0
0061 and 0275: 11 matches, 0.01sec, #2
0054 and 0275: 4 matches, 0.02sec, #1
0071 and 0275: 5 matches, 0.01sec, #0
0062 and 0275: 7 matches, 0.01sec, #2
0055 and 0275: 7 matches, 0.01sec, #1
0072 and 0275: 6 matches, 0.01sec, #0
0063 and 0275: 7 matches, 0.01sec, #2
0056 and 0275: 7 matches, 0.01sec, #1
0073 and 0275: 7 matches, 0.01sec, #0
0064 and 0275: 5 matches, 0.01sec, #2
0057 and 0275: 5 matches, 0.01sec, #1
0074 and 0275: 4 matches, 0.01sec, #0
0065 and 0275: 5 matches, 0.01sec, #2
0058 and 0275: 8 matches, 0.01sec, #1
0075 and 0275: 8 matches, 0.02sec, #0
0066 and 0275: 9 matches, 0.02sec, #2
0079 and 0275: 9 matches, 0.02sec, #1
0076 and 0275: 5 matches, 0.01sec, #0
0067 and 0275: 4 matches, 0.01sec, #2
0080 and 0275: 7 matches, 0.01sec, #1
0077 and 0275: 9 matches, 0.01sec, #0
0068 and 0275: 3 matches, 0.01sec, #2
0081 and 0275: 7 matches, 0.01sec, #1
0078 and 0275: 10 matches, 0.01sec, #0
0089 and 0275: 5 matches, 0.01sec, #2
0082 and 0275: 8 matches, 0.01sec, #1
0099 and 0275: 10 matches, 0.01sec, #0
0090 and 0275: 7 matches, 0.01sec, #2
0083 and 0275: 8 matches, 0.01sec, #1
0100 and 0275: 11 matches, 0.01sec, #0
0091 and 0275: 3 matches, 0.01sec, #2
0084 and 0275: 8 matches, 0.01sec, #1
0101 and 0275: 12 matches, 0.01sec, #0
0092 and 0275: 11 matches, 0.01sec, #2
0085 and 0275: 7 matches, 0.01sec, #1
0102 and 0275: 8 matches, 0.01sec, #0
0093 and 0275: 5 matches, 0.01sec, #2
0086 and 0275: 1 matches, 0.01sec, #1
0103 and 0275: 14 matches, 0.01sec, #0
0094 and 0275: 6 matches, 0.01sec, #2
0087 and 0275: 8 matches, 0.01sec, #1
0104 and 0275: 9 matches, 0.01sec, #0
0095 and 0275: 9 matches, 0.01sec, #2
0088 and 0275: 2 matches, 0.01sec, #1
0105 and 0275: 12 matches, 0.01sec, #0
0096 and 0275: 11 matches, 0.01sec, #2
0109 and 0275: 12 matches, 0.01sec, #1
0106 and 0275: 11 matches, 0.01sec, #0
0097 and 0275: 8 matches, 0.01sec, #2
0110 and 0275: 10 matches, 0.01sec, #1
0107 and 0275: 13 matches, 0.01sec, #0
0098 and 0275: 10 matches, 0.01sec, #2
0111 and 0275: 7 matches, 0.01sec, #1
0108 and 0275: 13 matches, 0.01sec, #0
0119 and 0275: 10 matches, 0.01sec, #2
0112 and 0275: 10 matches, 0.01sec, #1
0129 and 0275: 8 matches, 0.01sec, #0
0120 and 0275: 8 matches, 0.01sec, #2
0113 and 0275: 9 matches, 0.01sec, #1
0130 and 0275: 13 matches, 0.01sec, #0
0121 and 0275: 12 matches, 0.01sec, #2
0114 and 0275: 8 matches, 0.01sec, #1
0131 and 0275: 11 matches, 0.01sec, #0
0122 and 0275: 9 matches, 0.01sec, #2
0115 and 0275: 12 matches, 0.01sec, #1
0123 and 0275: 10 matches, 0.01sec, #2
0132 and 0275: 11 matches, 0.01sec, #0
0116 and 0275: 9 matches, 0.01sec, #1
0124 and 0275: 7 matches, 0.01sec, #2
0117 and 0275: 10 matches, 0.01sec, #1
0133 and 0275: 11 matches, 0.01sec, #0
0125 and 0275: 12 matches, 0.01sec, #2
0118 and 0275: 11 matches, 0.01sec, #1
0126 and 0275: 10 matches, 0.01sec, #2
0134 and 0275: 7 matches, 0.02sec, #0
0139 and 0275: 10 matches, 0.01sec, #1
0127 and 0275: 6 matches, 0.01sec, #2
0135 and 0275: 10 matches, 0.01sec, #0
0140 and 0275: 9 matches, 0.01sec, #1
0128 and 0275: 4 matches, 0.01sec, #2
0141 and 0275: 11 matches, 0.01sec, #1
0136 and 0275: 10 matches, 0.02sec, #0
0149 and 0275: 5 matches, 0.01sec, #2
0142 and 0275: 6 matches, 0.01sec, #1
0137 and 0275: 10 matches, 0.01sec, #0
0150 and 0275: 14 matches, 0.01sec, #2
0143 and 0275: 8 matches, 0.01sec, #1
0138 and 0275: 8 matches, 0.01sec, #0
0151 and 0275: 7 matches, 0.01sec, #2
0144 and 0275: 11 matches, 0.01sec, #1
0152 and 0275: 11 matches, 0.01sec, #2
0159 and 0275: 15 matches, 0.01sec, #0
0145 and 0275: 11 matches, 0.01sec, #1
0153 and 0275: 13 matches, 0.01sec, #2
